factura_id,cliente_id,num_corte,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_desde_emision,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target
FAC002622,CLI0155,2,2024-02-07,19913.41,45,38,0,0,0,0,0,0,0,0,1,14,59.54,50.0,0.0,13987.24,1.4237,1,2,14.0,40,5,0.4146,6.0,2,0,0,7,0.0,7,+60
FAC002622,CLI0155,3,2024-02-19,19913.41,45,38,0,0,0,0,0,0,0,0,1,14,59.54,50.0,0.0,13987.24,1.4237,1,3,12.0,52,-7,0.4146,6.0,3,0,0,7,0.0,7,+60
FAC002622,CLI0155,4,2024-02-25,19913.41,45,38,0,0,0,0,0,0,0,0,1,14,59.54,50.0,0.0,13987.24,1.4237,1,4,6.0,58,-13,0.4146,6.0,4,0,0,7,0.0,7,+60
FAC002622,CLI0155,5,2024-03-05,19913.41,45,38,0,0,0,0,0,0,0,0,1,14,59.54,50.0,0.0,13987.24,1.4237,1,5,9.0,67,-22,0.4146,5.0,5,0,0,7,0.0,7,+60
FAC002682,CLI0155,0,2024-01-07,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,0,,0,90,0.4217,,0,0,0,7,0.0,7,+90
FAC002682,CLI0155,1,2024-04-24,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,1,108.0,108,-18,0.4217,6.0,1,0,0,7,0.0,7,+90
FAC002682,CLI0155,2,2024-05-02,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,2,8.0,116,-26,0.4217,2.0,0,0,1,7,0.0,7,+90
FAC002682,CLI0155,3,2024-05-08,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,3,6.0,122,-32,0.4217,6.0,1,0,1,7,0.0,7,+90
FAC002682,CLI0155,4,2024-05-10,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,4,2.0,124,-34,0.4217,7.0,2,0,1,7,0.0,7,+90
FAC002682,CLI0155,5,2024-05-17,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,5,7.0,131,-41,0.4217,8.0,0,0,1,7,0.0,7,+90
FAC002682,CLI0155,6,2024-05-23,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,6,6.0,137,-47,0.4217,5.0,1,0,1,7,0.0,7,+90
FAC002682,CLI0155,7,2024-06-02,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,7,10.0,147,-57,0.4217,5.0,2,0,1,7,0.0,7,+90
FAC002682,CLI0155,8,2024-06-17,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,8,15.0,162,-72,0.4217,4.0,0,1,1,7,0.0,7,+90
FAC002682,CLI0155,9,2024-06-29,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,9,12.0,174,-84,0.4217,4.0,0,1,1,7,0.0,7,+90
FAC002682,CLI0155,10,2024-07-01,18355.37,90,38,0,0,0,0,0,0,0,0,1,15,58.64,42.33,0.0,14382.32,1.2762,0,10,2.0,176,-86,0.4217,5.0,1,1,0,7,0.0,7,+90
FAC002768,CLI0155,0,2024-01-19,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,0,,0,45,0.4217,,0,0,0,7,0.0,7,+90
FAC002768,CLI0155,1,2024-03-10,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,1,51.0,51,-6,0.4217,6.0,1,0,0,7,0.0,7,+90
FAC002768,CLI0155,2,2024-04-06,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,2,27.0,78,-33,0.4217,4.0,0,1,0,7,0.0,7,+90
FAC002768,CLI0155,3,2024-04-23,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,3,17.0,95,-50,0.4217,6.0,1,1,0,7,0.0,7,+90
FAC002768,CLI0155,4,2024-04-24,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,4,1.0,96,-51,0.4217,6.0,2,1,0,7,0.0,7,+90
FAC002768,CLI0155,5,2024-04-25,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,5,1.0,97,-52,0.4217,5.0,3,1,0,7,0.0,7,+90
FAC002768,CLI0155,6,2024-04-29,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,6,4.0,101,-56,0.4217,8.0,0,0,0,7,0.0,7,+90
FAC002768,CLI0155,7,2024-05-05,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,7,6.0,107,-62,0.4217,8.0,0,0,0,7,0.0,7,+90
FAC002768,CLI0155,8,2024-06-05,25278.38,45,38,0,0,0,0,0,0,0,0,1,16,58.64,42.33,0.0,14630.64,1.7278,0,8,31.0,138,-93,0.4217,5.0,1,0,0,7,0.0,7,+90
FAC002959,CLI0155,0,2024-02-12,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,0,,0,30,0.4118,,0,0,0,7,0.0,7,+90
FAC002959,CLI0155,1,2024-02-15,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,1,3.0,3,27,0.4118,6.0,1,0,0,7,0.0,7,+90
FAC002959,CLI0155,2,2024-03-22,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,2,36.0,39,-9,0.4118,6.0,2,0,0,7,0.0,7,+90
FAC002959,CLI0155,3,2024-05-13,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,3,52.0,91,-61,0.4118,6.0,3,0,0,7,0.0,7,+90
FAC002959,CLI0155,4,2024-05-17,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,4,4.0,95,-65,0.4118,2.0,0,0,1,7,0.0,7,+90
FAC002959,CLI0155,5,2024-05-28,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,5,11.0,106,-76,0.4118,8.0,0,0,1,7,0.0,7,+90
FAC002959,CLI0155,6,2024-06-19,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,6,22.0,128,-98,0.4118,5.0,1,0,0,7,0.0,7,+90
FAC002959,CLI0155,7,2024-06-22,7949.69,30,38,0,0,0,0,0,0,0,0,1,17,58.64,42.33,0.0,15256.97,0.5211,0,7,3.0,131,-101,0.4118,5.0,2,0,0,7,0.0,7,+90
FAC003767,CLI0155,0,2024-05-31,5502.55,60,38,0,0,0,0,0,0,0,0,1,18,57.4,44.33,0.0,14851.01,0.3705,0,0,,0,60,0.3962,,0,0,0,7,0.0,9,+30
FAC003767,CLI0155,1,2024-08-01,5502.55,60,38,0,0,0,0,0,0,0,0,1,18,57.4,44.33,0.0,14851.01,0.3705,0,1,62.0,62,-2,0.3962,8.0,0,0,0,7,0.0,9,+30
FAC003767,CLI0155,2,2024-08-02,5502.55,60,38,0,0,0,0,0,0,0,0,1,18,57.4,44.33,0.0,14851.01,0.3705,0,2,1.0,63,-3,0.3962,6.0,1,0,0,7,0.0,9,+30
FAC003799,CLI0155,0,2024-06-07,5018.94,90,38,0,0,0,0,0,0,0,0,1,19,57.4,44.33,0.0,14358.99,0.3495,0,0,,0,90,0.3889,,0,0,0,7,0.0,9,+30
FAC003799,CLI0155,1,2024-09-20,5018.94,90,38,0,0,0,0,0,0,0,0,1,19,57.4,44.33,0.0,14358.99,0.3495,0,1,105.0,105,-15,0.3889,4.0,0,1,0,7,0.0,9,+30
FAC003917,CLI0155,0,2024-06-21,7366.19,45,38,0,0,0,0,0,0,0,0,1,20,60.38,63.67,0.0,13891.99,0.5302,0,0,,0,45,0.3909,,0,0,0,8,0.0,9,+30
FAC003917,CLI0155,1,2024-07-06,7366.19,45,38,0,0,0,0,0,0,0,0,1,20,60.38,63.67,0.0,13891.99,0.5302,0,1,15.0,15,30,0.3909,2.0,0,0,1,8,0.0,9,+30
FAC003917,CLI0155,2,2024-08-16,7366.19,45,38,0,0,0,0,0,0,0,0,1,20,60.38,63.67,0.0,13891.99,0.5302,0,2,41.0,56,-11,0.3909,3.0,0,0,0,8,0.0,9,+30
FAC003917,CLI0155,3,2024-08-21,7366.19,45,38,0,0,0,0,0,0,0,0,1,20,60.38,63.67,0.0,13891.99,0.5302,0,3,5.0,61,-16,0.3909,7.0,1,0,0,8,0.0,9,+30
FAC003924,CLI0155,0,2024-06-22,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,0,,0,45,0.3874,,0,0,0,8,0.0,9,+90
FAC003924,CLI0155,1,2024-07-25,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,1,33.0,33,12,0.3874,6.0,1,0,0,8,0.0,9,+90
FAC003924,CLI0155,2,2024-08-24,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,2,30.0,63,-18,0.3874,2.0,0,0,1,8,0.0,9,+90
FAC003924,CLI0155,3,2024-09-22,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,3,29.0,92,-47,0.3874,6.0,1,0,0,8,0.0,9,+90
FAC003924,CLI0155,4,2024-10-03,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,4,11.0,103,-58,0.3874,6.0,2,0,0,8,0.0,9,+90
FAC003924,CLI0155,5,2024-10-07,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,5,4.0,107,-62,0.3874,5.0,3,0,0,8,0.0,9,+90
FAC003924,CLI0155,6,2024-10-09,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,6,2.0,109,-64,0.3874,5.0,4,0,0,8,0.0,9,+90
FAC003924,CLI0155,7,2024-10-13,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,7,4.0,113,-68,0.3874,5.0,5,0,0,8,0.0,9,+90
FAC003924,CLI0155,8,2024-10-18,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,8,5.0,118,-73,0.3874,5.0,6,0,0,8,0.0,9,+90
FAC003924,CLI0155,9,2024-11-06,20658.78,45,38,0,0,0,0,0,0,0,0,1,21,60.38,63.67,0.0,13581.24,1.5211,0,9,19.0,137,-92,0.3874,3.0,0,0,0,8,0.0,9,+90
FAC003945,CLI0155,0,2024-06-27,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,0,,0,60,0.3874,,0,0,0,8,0.0,9,+90
FAC003945,CLI0155,1,2024-08-23,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,1,57.0,57,3,0.3874,6.0,1,0,0,8,0.0,9,+90
FAC003945,CLI0155,2,2024-08-31,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,2,8.0,65,-5,0.3874,2.0,0,0,1,8,0.0,9,+90
FAC003945,CLI0155,3,2024-09-09,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,3,9.0,74,-14,0.3874,6.0,1,0,1,8,0.0,9,+90
FAC003945,CLI0155,4,2024-09-10,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,4,1.0,75,-15,0.3874,6.0,2,0,1,8,0.0,9,+90
FAC003945,CLI0155,5,2024-10-02,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,5,22.0,97,-37,0.3874,2.0,0,0,1,8,0.0,9,+90
FAC003945,CLI0155,6,2024-10-03,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,6,1.0,98,-38,0.3874,8.0,0,0,1,8,0.0,9,+90
FAC003945,CLI0155,7,2024-10-06,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,7,3.0,101,-41,0.3874,4.0,0,1,1,8,0.0,9,+90
FAC003945,CLI0155,8,2024-10-25,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,8,19.0,120,-60,0.3874,5.0,1,1,1,8,0.0,9,+90
FAC003945,CLI0155,9,2024-10-31,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,9,6.0,126,-66,0.3874,5.0,2,1,1,8,0.0,9,+90
FAC003945,CLI0155,10,2024-11-01,1806.92,60,38,0,0,0,0,0,0,0,0,1,22,62.94,83.0,0.0,13902.94,0.13,0,10,1.0,127,-67,0.3874,8.0,0,0,1,8,0.0,9,+90
FAC003959,CLI0155,0,2024-06-29,16337.68,30,38,0,0,0,0,0,0,0,0,1,23,62.94,83.0,0.0,13377.03,1.2213,0,0,,0,30,0.3929,,0,0,0,8,0.0,9,+60
FAC003959,CLI0155,1,2024-08-07,16337.68,30,38,0,0,0,0,0,0,0,0,1,23,62.94,83.0,0.0,13377.03,1.2213,0,1,39.0,39,-9,0.3929,4.0,0,1,0,8,0.0,9,+60
FAC003959,CLI0155,2,2024-08-12,16337.68,30,38,0,0,0,0,0,0,0,0,1,23,62.94,83.0,0.0,13377.03,1.2213,0,2,5.0,44,-14,0.3929,6.0,1,1,0,8,0.0,9,+60
FAC003959,CLI0155,3,2024-09-01,16337.68,30,38,0,0,0,0,0,0,0,0,1,23,62.94,83.0,0.0,13377.03,1.2213,0,3,20.0,64,-34,0.3929,7.0,2,1,0,8,0.0,9,+60
FAC003959,CLI0155,4,2024-09-03,16337.68,30,38,0,0,0,0,0,0,0,0,1,23,62.94,83.0,0.0,13377.03,1.2213,0,4,2.0,66,-36,0.3929,7.0,3,1,0,8,0.0,9,+60
FAC003959,CLI0155,5,2024-09-15,16337.68,30,38,0,0,0,0,0,0,0,0,1,23,62.94,83.0,0.0,13377.03,1.2213,0,5,12.0,78,-48,0.3929,2.0,0,0,1,8,0.0,9,+60
FAC004021,CLI0155,0,2024-07-06,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,0,,0,30,0.3947,,0,0,0,9,0.0,10,+60
FAC004021,CLI0155,1,2024-07-25,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,1,19.0,19,11,0.3947,6.0,1,0,0,9,0.0,10,+60
FAC004021,CLI0155,2,2024-08-11,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,2,17.0,36,-6,0.3947,6.0,2,0,0,9,0.0,10,+60
FAC004021,CLI0155,3,2024-08-16,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,3,5.0,41,-11,0.3947,4.0,0,1,0,9,0.0,10,+60
FAC004021,CLI0155,4,2024-08-17,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,4,1.0,42,-12,0.3947,2.0,0,0,1,9,0.0,10,+60
FAC004021,CLI0155,5,2024-08-20,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,5,3.0,45,-15,0.3947,5.0,1,0,1,9,0.0,10,+60
FAC004021,CLI0155,6,2024-08-27,23492.25,30,38,0,0,0,0,0,0,0,0,1,24,64.22,98.33,0.0,13500.39,1.7401,0,6,7.0,52,-22,0.3947,5.0,2,0,1,9,0.0,10,+60
FAC004127,CLI0155,0,2024-07-20,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,0,,0,90,0.3947,,0,0,0,9,0.0,10,+90
FAC004127,CLI0155,1,2024-09-10,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,1,52.0,52,38,0.3947,4.0,0,1,0,9,0.0,10,+90
FAC004127,CLI0155,2,2024-10-22,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,2,42.0,94,-4,0.3947,6.0,1,1,0,9,0.0,10,+90
FAC004127,CLI0155,3,2024-12-04,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,3,43.0,137,-47,0.3947,6.0,2,1,0,9,0.0,10,+90
FAC004127,CLI0155,4,2024-12-12,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,4,8.0,145,-55,0.3947,6.0,3,1,0,9,0.0,10,+90
FAC004127,CLI0155,5,2024-12-27,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,5,15.0,160,-70,0.3947,5.0,4,1,0,9,0.0,10,+90
FAC004127,CLI0155,6,2025-01-19,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,6,23.0,183,-93,0.3947,4.0,0,1,0,9,0.0,10,+90
FAC004127,CLI0155,7,2025-01-24,8117.16,90,38,0,0,0,0,0,0,0,0,1,25,64.22,98.33,0.0,13900.06,0.584,0,7,5.0,188,-98,0.3947,4.0,0,1,0,9,0.0,10,+90
FAC004192,CLI0155,0,2024-07-30,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,0,,0,90,0.3879,,0,0,0,9,0.0,10,+60
FAC004192,CLI0155,1,2024-08-27,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,1,28.0,28,62,0.3879,2.0,0,0,1,9,0.0,10,+60
FAC004192,CLI0155,2,2024-11-07,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,2,72.0,100,-10,0.3879,6.0,1,0,0,9,0.0,10,+60
FAC004192,CLI0155,3,2024-11-09,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,3,2.0,102,-12,0.3879,6.0,2,0,0,9,0.0,10,+60
FAC004192,CLI0155,4,2024-11-16,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,4,7.0,109,-19,0.3879,6.0,3,0,0,9,0.0,10,+60
FAC004192,CLI0155,5,2024-11-25,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,5,9.0,118,-28,0.3879,4.0,0,1,0,9,0.0,10,+60
FAC004192,CLI0155,6,2024-12-05,10016.43,90,38,0,0,0,0,0,0,0,0,1,26,64.22,98.33,0.0,13677.64,0.7323,0,6,10.0,128,-38,0.3879,2.0,0,0,1,9,0.0,10,+60
FAC004475,CLI0155,0,2024-09-07,16925.9,30,38,0,0,0,0,0,0,0,0,1,27,57.57,17.67,0.0,13542.04,1.2499,0,0,,0,30,0.3985,,0,0,0,11,0.0833,14,+60
FAC004475,CLI0155,1,2024-10-05,16925.9,30,38,0,0,0,0,0,0,0,0,1,27,57.57,17.67,0.0,13542.04,1.2499,0,1,28.0,28,2,0.3985,4.0,0,1,0,11,0.0833,14,+60
FAC004475,CLI0155,2,2024-10-09,16925.9,30,38,0,0,0,0,0,0,0,0,1,27,57.57,17.67,0.0,13542.04,1.2499,0,2,4.0,32,-2,0.3985,3.0,0,0,0,11,0.0833,14,+60
FAC004475,CLI0155,3,2024-11-10,16925.9,30,38,0,0,0,0,0,0,0,0,1,27,57.57,17.67,0.0,13542.04,1.2499,0,3,32.0,64,-34,0.3985,8.0,0,0,0,11,0.0833,14,+60
FAC004718,CLI0155,0,2024-10-12,5879.78,90,38,0,0,0,0,0,0,0,0,1,28,56.04,33.67,0.0,13662.9,0.4303,0,0,,0,90,0.415,,0,0,0,14,0.0667,16,+90
FAC004718,CLI0155,1,2024-12-31,5879.78,90,38,0,0,0,0,0,0,0,0,1,28,56.04,33.67,0.0,13662.9,0.4303,0,1,80.0,80,10,0.415,6.0,1,0,0,14,0.0667,16,+90
FAC004718,CLI0155,2,2025-01-31,5879.78,90,38,0,0,0,0,0,0,0,0,1,28,56.04,33.67,0.0,13662.9,0.4303,0,2,31.0,111,-21,0.415,6.0,2,0,0,14,0.0667,16,+90
FAC004718,CLI0155,3,2025-02-08,5879.78,90,38,0,0,0,0,0,0,0,0,1,28,56.04,33.67,0.0,13662.9,0.4303,0,3,8.0,119,-29,0.415,6.0,3,0,0,14,0.0667,16,+90
FAC004718,CLI0155,4,2025-02-16,5879.78,90,38,0,0,0,0,0,0,0,0,1,28,56.04,33.67,0.0,13662.9,0.4303,0,4,8.0,127,-37,0.415,6.0,4,0,0,14,0.0667,16,+90
FAC004718,CLI0155,5,2025-03-04,5879.78,90,38,0,0,0,0,0,0,0,0,1,28,56.04,33.67,0.0,13662.9,0.4303,0,5,16.0,143,-53,0.415,3.0,0,0,0,14,0.0667,16,+90
FAC005051,CLI0155,0,2024-11-27,26444.21,60,38,0,0,0,0,0,0,0,0,1,29,58.38,43.0,0.0,13394.51,1.9743,0,0,,0,60,0.4088,,0,0,0,14,0.125,16,+60
FAC005051,CLI0155,1,2024-12-02,26444.21,60,38,0,0,0,0,0,0,0,0,1,29,58.38,43.0,0.0,13394.51,1.9743,0,1,5.0,5,55,0.4088,4.0,0,1,0,14,0.125,16,+60
FAC005051,CLI0155,2,2025-02-05,26444.21,60,38,0,0,0,0,0,0,0,0,1,29,58.38,43.0,0.0,13394.51,1.9743,0,2,65.0,70,-10,0.4088,6.0,1,1,0,14,0.125,16,+60
FAC005051,CLI0155,3,2025-02-15,26444.21,60,38,0,0,0,0,0,0,0,0,1,29,58.38,43.0,0.0,13394.51,1.9743,0,3,10.0,80,-20,0.4088,0.0,0,0,0,14,0.125,16,+60
FAC005184,CLI0155,0,2024-12-11,12372.8,30,38,0,0,0,0,0,0,0,0,1,30,58.38,43.0,0.0,13829.5,0.8947,0,0,,0,30,0.4136,,0,0,0,14,0.125,17,+90
FAC005184,CLI0155,1,2025-01-17,12372.8,30,38,0,0,0,0,0,0,0,0,1,30,58.38,43.0,0.0,13829.5,0.8947,0,1,37.0,37,-7,0.4136,6.0,1,0,0,14,0.125,17,+90
FAC005184,CLI0155,2,2025-01-24,12372.8,30,38,0,0,0,0,0,0,0,0,1,30,58.38,43.0,0.0,13829.5,0.8947,0,2,7.0,44,-14,0.4136,6.0,2,0,0,14,0.125,17,+90
FAC005184,CLI0155,3,2025-02-12,12372.8,30,38,0,0,0,0,0,0,0,0,1,30,58.38,43.0,0.0,13829.5,0.8947,0,3,19.0,63,-33,0.4136,6.0,3,0,0,14,0.125,17,+90
FAC005184,CLI0155,4,2025-03-04,12372.8,30,38,0,0,0,0,0,0,0,0,1,30,58.38,43.0,0.0,13829.5,0.8947,0,4,20.0,83,-53,0.4136,6.0,4,0,0,14,0.125,17,+90
FAC005184,CLI0155,5,2025-03-07,12372.8,30,38,0,0,0,0,0,0,0,0,1,30,58.38,43.0,0.0,13829.5,0.8947,0,5,3.0,86,-56,0.4136,5.0,5,0,0,14,0.125,17,+90
FAC000619,CLI0156,0,2023-04-01,34890.58,90,33,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,34890.58,1.0,0,0,,0,90,0.5,,0,0,0,0,1.0,0,on_time
FAC000738,CLI0156,0,2023-04-16,69483.04,30,33,1,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,34890.58,1.9915,0,0,,0,30,0.5,,0,0,0,0,1.0,0,+30
FAC000738,CLI0156,1,2023-04-19,69483.04,30,33,1,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,34890.58,1.9915,0,1,3.0,3,27,0.5,6.0,1,0,0,0,1.0,0,+30
FAC000738,CLI0156,2,2023-05-18,69483.04,30,33,1,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,34890.58,1.9915,0,2,29.0,32,-2,0.5,3.0,0,0,0,0,1.0,0,+30
FAC000738,CLI0156,3,2023-05-30,69483.04,30,33,1,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,34890.58,1.9915,0,3,12.0,44,-14,0.5,2.0,0,0,1,0,1.0,0,+30
FAC000803,CLI0156,0,2023-04-26,67701.35,60,33,1,0,1,0,0,0,0,0,0,2,0.0,0.0,1.0,52186.81,1.2973,0,0,,0,60,0.0,,0,0,0,0,1.0,0,on_time
FAC000803,CLI0156,1,2023-06-09,67701.35,60,33,1,0,1,0,0,0,0,0,0,2,0.0,0.0,1.0,52186.81,1.2973,0,1,44.0,44,16,0.0,7.0,1,0,0,0,1.0,0,on_time
FAC001257,CLI0156,0,2023-06-22,72569.05,60,33,1,0,1,0,0,0,0,0,0,3,21.0,21.0,0.0,57358.32,1.2652,0,0,,0,60,0.5,,0,0,0,0,1.0,1,on_time
FAC001257,CLI0156,1,2023-08-19,72569.05,60,33,1,0,1,0,0,0,0,0,0,3,21.0,21.0,0.0,57358.32,1.2652,0,1,58.0,58,2,0.5,6.0,1,0,0,0,1.0,1,on_time
FAC001683,CLI0156,0,2023-08-19,34732.34,60,33,1,0,1,0,0,0,0,0,0,4,7.0,7.0,0.6667,61161.0,0.5679,0,0,,0,60,0.4,,0,0,0,0,1.0,1,on_time
FAC001683,CLI0156,1,2023-10-11,34732.34,60,33,1,0,1,0,0,0,0,0,0,4,7.0,7.0,0.6667,61161.0,0.5679,0,1,53.0,53,7,0.4,1.0,0,0,0,0,1.0,1,on_time
FAC001785,CLI0156,0,2023-09-05,78680.76,60,33,1,0,1,0,0,0,0,0,0,5,5.25,7.0,0.75,55875.27,1.4081,0,0,,0,60,0.4,,0,0,0,0,1.0,1,on_time
FAC002163,CLI0156,0,2023-10-26,3008.24,30,33,1,0,1,0,0,0,0,0,0,6,4.2,0.0,0.8,59676.19,0.0504,0,0,,0,30,0.5,,0,0,0,0,1.0,1,on_time
FAC002683,CLI0156,0,2024-01-07,20934.05,90,33,1,0,1,0,0,0,0,0,0,7,3.0,0.0,0.8571,51580.77,0.4058,0,0,,0,90,0.5,,0,0,0,0,1.0,1,on_time
FAC002683,CLI0156,1,2024-02-21,20934.05,90,33,1,0,1,0,0,0,0,0,0,7,3.0,0.0,0.8571,51580.77,0.4058,0,1,45.0,45,45,0.5,1.0,0,0,0,0,1.0,1,on_time
